shift_id,nurse_id,date,unit,shift_type,hours,patients,acuity,admissions,discharges,overtime,call_in,feedback_id,reported_stress,reported_fatigue,burnout_freq,emotionally_drained,used_up,workload_change,intent_to_leave,satisfaction,comments,supervisor_id,performance_score,reliability,teamwork,clinical_decision,remarks
SN0109-33407,N0109,2025-11-30,Medical,Day,12,4,9,1,1,False,False,F2467,High,Moderate,Monthly,False,False,More,False,3,,SUP4,2,Average,Moderate,Appropriate,
SN0010-31907,N0010,2025-11-15,ICU,Night,12,3,7,1,0,False,False,F1499,Medium,Moderate,Weekly,False,False,More,False,1,,SUP8,5,Average,High,Appropriate,
SN0126-28607,N0126,2025-10-13,Surgery,Day,12,7,10,1,0,False,False,F4162,High,Moderate,Every day,False,False,No change,False,2,,SUP9,3,Excellent,High,Appropriate,
SN0047-28519,N0047,2025-10-12,Peds,Evening,8,4,3,0,0,False,False,F4102,High,Moderate,Weekly,False,False,No change,True,5,,SUP1,5,Excellent,Moderate,Appropriate,
SN0044-29419,N0044,2025-10-21,Peds,Day,12,4,2,2,1,False,False,F4750,Low,Moderate,Monthly,True,True,More,False,3,,SUP5,2,Excellent,High,Appropriate,
SN0122-28219,N0122,2025-10-09,Surgery,Evening,12,4,5,0,1,False,False,F2239,Low,Severe,Weekly,False,False,No change,True,4,,SUP8,4,Average,Moderate,Appropriate,
SN0076-34607,N0076,2025-12-12,ED,Evening,12,7,8,4,1,False,False,F656,Medium,None,Weekly,False,False,No change,False,1,,SUP1,5,Average,Moderate,Outstanding,
SN0028-35407,N0028,2025-12-20,ICU,Day,12,6,10,1,1,False,False,F1514,Low,None,Monthly,False,False,No change,False,5,,SUP5,4,Excellent,High,Appropriate,
SN0044-33507,N0044,2025-12-01,Surgery,Night,8,2,5,2,0,False,False,F2141,Low,Moderate,Monthly,True,True,More,True,4,,SUP1,3,Excellent,Moderate,Appropriate,
SN0093-35319,N0093,2025-12-19,Medical,Day,12,6,4,0,0,False,False,F3307,Low,None,Every day,False,False,No change,False,1,,SUP8,3,Excellent,Moderate,Appropriate,
SN0106-35519,N0106,2025-12-21,ED,Day,12,8,4,2,1,False,True,F65,Low,None,Every day,False,False,More,False,3,,SUP11,5,Excellent,High,Appropriate,
SN0078-00119,N0078,2026-01-01,Surgery,Day,12,2,1,1,0,False,False,F448,High,None,Every day,False,True,More,False,3,,SUP10,4,Excellent,High,Appropriate,
SN0086-31707,N0086,2025-11-13,ED,Day,12,4,7,2,3,True,False,F1104,Medium,Moderate,Weekly,False,True,More,False,1,,SUP4,5,Average,High,Appropriate,
SN0093-32207,N0093,2025-11-18,Surgery,Evening,8,8,5,1,0,False,False,F1493,Low,None,Monthly,True,False,Less,True,4,,SUP7,4,Good,High,Appropriate,
SN0037-34907,N0037,2025-12-15,Medical,Night,10,2,2,0,1,False,False,F4244,High,Moderate,Weekly,False,False,More,False,4,,SUP6,4,Excellent,Moderate,Appropriate,
SN0024-30907,N0024,2025-11-05,ICU,Day,12,2,4,3,1,False,False,F4997,Medium,Moderate,Never,True,True,No change,True,2,,SUP2,2,Good,High,Appropriate,
SN0078-36419,N0078,2025-12-30,Medical,Day,12,2,2,0,2,False,False,F1297,Medium,Severe,Every day,False,False,More,False,4,,SUP9,2,Average,High,Appropriate,
SN0088-30619,N0088,2025-11-02,ICU,Day,10,8,9,0,1,False,False,F3281,High,Moderate,Never,False,True,No change,False,2,,SUP8,3,Average,High,Appropriate,
SN0100-30007,N0100,2025-10-27,Peds,Evening,12,4,6,1,0,False,False,F1325,Low,Moderate,Weekly,False,False,No change,True,3,,SUP6,4,Average,Low,Appropriate,
SN0038-32707,N0038,2025-11-23,Surgery,Night,12,7,5,1,0,False,False,F4055,High,None,Every day,False,False,No change,False,3,,SUP7,2,Excellent,Moderate,Appropriate,
SN0058-28207,N0058,2025-10-09,ED,Night,12,6,6,0,0,False,False,F5069,Low,Moderate,Monthly,False,False,No change,False,3,,SUP10,5,Excellent,Moderate,Appropriate,
SN0122-32119,N0122,2025-11-17,Medical,Night,12,5,3,3,1,False,False,F453,Low,None,Never,False,False,More,False,2,,SUP3,3,Excellent,High,Appropriate,
SN0075-28307,N0075,2025-10-10,ICU,Evening,12,5,9,0,0,False,False,F3960,Medium,Moderate,Never,False,True,More,False,4,,SUP7,3,Excellent,Moderate,Needs improvement,
SN0145-36407,N0145,2025-12-30,ED,Day,12,7,4,4,2,False,False,F1571,Medium,Moderate,Every day,False,True,No change,False,4,,SUP12,4,Average,High,Appropriate,
SN0098-35507,N0098,2025-12-21,Medical,Day,12,8,7,0,2,False,False,F4703,Medium,Moderate,Monthly,False,False,No change,False,4,,SUP10,2,Average,Moderate,Appropriate,
SN0010-35507,N0010,2025-12-21,Peds,Day,8,5,1,0,0,False,False,F3741,Low,Severe,Never,True,True,More,False,4,,SUP3,2,Good,High,Appropriate,
SN0138-31107,N0138,2025-11-07,Surgery,Day,8,2,3,0,3,False,False,F3611,Medium,Moderate,Every day,True,False,More,False,4,,SUP1,5,Good,Moderate,Appropriate,
SN0132-31307,N0132,2025-11-09,ED,Night,12,3,2,1,1,False,False,F1708,High,Moderate,Never,False,False,More,False,1,,SUP4,5,Good,High,Needs improvement,
SN0104-32619,N0104,2025-11-22,ICU,Night,8,7,7,2,0,False,False,F4791,High,None,Weekly,False,True,More,False,3,,SUP11,2,Good,Low,Needs improvement,
SN0091-32807,N0091,2025-11-24,Medical,Day,12,4,1,1,0,False,False,F534,Low,Severe,Every day,False,False,Less,True,1,,SUP12,2,Good,Moderate,Outstanding,
SN0090-35219,N0090,2025-12-18,ED,Day,12,5,1,0,2,False,False,F2766,Low,Moderate,Weekly,True,True,No change,False,1,,SUP3,2,Good,High,Appropriate,
SN0089-29319,N0089,2025-10-20,Surgery,Night,12,2,3,0,1,False,False,F4544,High,Moderate,Weekly,True,False,More,False,4,,SUP8,4,Good,Moderate,Appropriate,
SN0097-28307,N0097,2025-10-10,ICU,Day,12,8,3,1,0,False,False,F3274,Medium,None,Never,False,False,Less,True,1,,SUP4,5,Average,High,Appropriate,
SN0004-36419,N0004,2025-12-30,Medical,Night,12,6,5,5,0,False,False,F4032,Low,Severe,Never,False,True,More,False,3,,SUP6,4,Good,High,Appropriate,
SN0131-36407,N0131,2025-12-30,Surgery,Night,8,2,10,3,1,False,False,F3701,High,Moderate,Monthly,False,False,More,False,2,,SUP8,2,Good,Moderate,Appropriate,
SN0088-30019,N0088,2025-10-27,Peds,Evening,8,7,2,2,1,False,False,F935,Low,Moderate,Every day,False,True,More,True,2,,SUP2,3,Average,High,Needs improvement,
SN0050-35507,N0050,2025-12-21,Peds,Night,10,4,5,0,0,False,False,F228,High,Moderate,Weekly,False,True,More,True,2,,SUP3,4,Average,Moderate,Appropriate,
SN0054-30419,N0054,2025-10-31,Surgery,Night,12,7,10,1,0,False,False,F3560,Low,Severe,Every day,True,False,No change,False,3,,SUP6,2,Good,High,Appropriate,
SN0024-28907,N0024,2025-10-16,Surgery,Day,8,7,1,0,1,False,False,F4836,Low,Moderate,Every day,False,False,More,False,2,,SUP7,5,Good,Moderate,Appropriate,
SN0112-36319,N0112,2025-12-29,ICU,Day,12,3,5,4,1,False,False,F3233,Low,None,Weekly,False,False,More,False,3,,SUP8,2,Excellent,High,Outstanding,
SN0085-28419,N0085,2025-10-11,Peds,Day,12,6,5,1,0,False,False,F1456,Low,Moderate,Weekly,False,False,No change,True,2,,SUP3,5,Average,High,Appropriate,
SN0012-32607,N0012,2025-11-22,Peds,Day,12,8,4,0,0,False,False,F138,Low,Moderate,Never,False,False,More,True,2,,SUP2,5,Average,High,Appropriate,
SN0068-32907,N0068,2025-11-25,ED,Day,12,7,9,3,0,False,False,F957,High,None,Weekly,False,False,More,False,2,,SUP3,2,Excellent,High,Appropriate,
SN0012-33307,N0012,2025-11-29,ICU,Evening,12,3,10,1,0,False,False,F563,Medium,Moderate,Monthly,False,False,More,False,2,,SUP4,2,Good,High,Appropriate,
SN0139-32807,N0139,2025-11-24,ED,Day,12,7,10,1,2,False,False,F3794,Low,Severe,Never,False,True,No change,False,2,,SUP1,5,Good,High,Appropriate,
SN0014-30619,N0014,2025-11-02,Peds,Night,12,5,10,2,1,False,False,F3602,Low,Moderate,Every day,False,True,More,True,4,,SUP1,3,Excellent,High,Appropriate,
SN0021-31607,N0021,2025-11-12,Surgery,Day,8,2,1,1,1,False,False,F1688,Low,Moderate,Weekly,True,False,More,False,3,,SUP9,5,Average,High,Appropriate,
SN0070-34007,N0070,2025-12-06,Surgery,Day,8,3,3,2,0,False,False,F4183,Medium,Moderate,Every day,False,False,No change,True,2,,SUP6,5,Good,High,Outstanding,
SN0050-33719,N0050,2025-12-03,Medical,Night,10,4,2,2,2,False,False,F3080,Medium,Severe,Every day,True,False,Less,True,1,,SUP8,4,Good,High,Appropriate,
SN0055-34807,N0055,2025-12-14,ICU,Day,12,4,1,2,0,False,False,F3573,High,Moderate,Every day,False,False,Less,False,2,,SUP11,5,Good,High,Appropriate,
SN0114-33907,N0114,2025-12-05,Medical,Day,12,7,1,2,0,False,False,F1674,Low,Severe,Monthly,False,True,More,False,3,,SUP9,4,Average,High,Appropriate,
SN0140-34807,N0140,2025-12-14,Surgery,Night,12,4,6,2,0,False,False,F587,Low,None,Monthly,False,True,Less,False,5,,SUP10,3,Average,High,Needs improvement,
SN0017-34219,N0017,2025-12-08,Surgery,Day,12,7,6,1,0,False,False,F2047,Low,None,Monthly,False,False,No change,False,5,,SUP6,4,Below avg,Moderate,Appropriate,
SN0054-32619,N0054,2025-11-22,Peds,Evening,12,6,8,2,5,True,False,F795,Medium,Severe,Weekly,False,False,More,False,4,,SUP10,5,Average,Moderate,Appropriate,
SN0031-28419,N0031,2025-10-11,Peds,Day,8,4,6,0,2,False,False,F4254,Low,Moderate,Never,True,False,No change,False,5,,SUP2,4,Below avg,High,Appropriate,
SN0008-35007,N0008,2025-12-16,Peds,Night,12,3,4,0,1,False,False,F757,Low,None,Weekly,True,False,More,False,1,,SUP6,4,Average,High,Appropriate,
SN0077-30419,N0077,2025-10-31,Peds,Day,12,7,10,0,0,True,False,F2014,Low,Moderate,Monthly,False,False,More,True,3,,SUP4,3,Good,High,Appropriate,
SN0079-29807,N0079,2025-10-25,ED,Day,12,4,4,1,0,False,False,F4886,Low,Moderate,Monthly,False,True,Less,False,5,,SUP3,2,Average,High,Needs improvement,
SN0029-29907,N0029,2025-10-26,ICU,Day,8,8,8,1,2,False,False,F1867,Medium,None,Never,False,False,More,False,3,,SUP12,2,Good,High,Needs improvement,
SN0086-33819,N0086,2025-12-04,ED,Night,12,7,10,3,1,False,False,F4508,Low,Moderate,Weekly,False,False,No change,True,3,,SUP5,3,Average,High,Outstanding,
SN0026-30519,N0026,2025-11-01,Surgery,Night,12,2,10,1,1,False,False,F2965,Medium,Severe,Weekly,False,False,More,False,1,,SUP3,4,Good,Moderate,Appropriate,
SN0029-31919,N0029,2025-11-15,Peds,Day,12,3,9,0,0,False,False,F4893,High,Moderate,Weekly,True,False,More,False,1,,SUP6,4,Excellent,Moderate,Appropriate,
SN0009-33307,N0009,2025-11-29,ED,Day,12,3,9,2,1,False,False,F3939,High,Moderate,Every day,False,False,More,False,3,,SUP7,2,Good,High,Appropriate,
SN0119-35019,N0119,2025-12-16,Peds,Night,12,2,3,0,0,False,False,F5240,Medium,Moderate,Every day,False,False,No change,True,5,,SUP7,3,Excellent,Moderate,Appropriate,
SN0150-32619,N0150,2025-11-22,Medical,Night,10,7,9,0,0,False,False,F3338,High,None,Every day,False,False,No change,False,3,,SUP1,2,Good,High,Outstanding,
SN0089-32707,N0089,2025-11-23,Surgery,Day,8,6,8,0,1,False,False,F2273,Medium,None,Monthly,False,False,No change,False,3,,SUP1,2,Excellent,High,Appropriate,
SN0121-36119,N0121,2025-12-27,Surgery,Day,12,5,10,2,0,False,False,F3062,High,Severe,Every day,False,False,More,False,4,,SUP10,3,Average,High,Appropriate,
SN0089-33307,N0089,2025-11-29,ICU,Evening,12,2,7,2,2,False,False,F3889,High,None,Every day,False,False,No change,True,3,,SUP9,3,Average,High,Appropriate,
SN0060-28619,N0060,2025-10-13,Medical,Evening,12,3,1,0,1,False,False,F1470,High,Moderate,Every day,False,False,More,True,1,,SUP12,2,Average,High,Needs improvement,
SN0100-31007,N0100,2025-11-06,ICU,Day,12,2,10,1,3,False,False,F2682,High,Severe,Every day,False,False,No change,False,1,,SUP1,5,Average,Moderate,Outstanding,
SN0141-29707,N0141,2025-10-24,Surgery,Night,8,3,1,1,2,False,False,F3638,Low,Moderate,Every day,False,True,More,False,3,,SUP6,2,Average,High,Appropriate,
SN0030-30919,N0030,2025-11-05,Medical,Night,8,7,7,2,0,False,False,F4205,High,Moderate,Every day,False,True,No change,False,2,,SUP8,5,Good,High,Outstanding,
SN0081-34607,N0081,2025-12-12,Surgery,Evening,12,7,4,2,1,True,False,F3372,Low,None,Monthly,False,False,No change,False,1,,SUP9,4,Good,High,Appropriate,
SN0055-29519,N0055,2025-10-22,Medical,Evening,8,3,6,1,0,True,False,F1304,Low,Moderate,Weekly,True,True,Less,False,4,,SUP4,5,Good,High,Appropriate,
SN0037-28419,N0037,2025-10-11,ICU,Evening,12,7,4,1,2,False,False,F2703,Low,Moderate,Every day,False,False,No change,False,1,,SUP7,3,Average,High,Appropriate,
SN0087-32919,N0087,2025-11-25,Surgery,Evening,12,7,8,0,2,False,False,F1391,Low,Moderate,Never,True,False,More,True,2,,SUP11,3,Good,High,Outstanding,
SN0149-31119,N0149,2025-11-07,ICU,Day,12,4,1,1,1,False,False,F4359,Medium,Moderate,Every day,False,True,More,False,3,,SUP10,2,Excellent,High,Appropriate,
SN0110-28707,N0110,2025-10-14,Surgery,Night,12,2,4,1,0,False,False,F2888,Medium,Moderate,Never,False,False,More,False,3,,SUP1,4,Average,Moderate,Appropriate,
SN0039-00207,N0039,2026-01-02,Medical,Night,12,6,2,1,0,False,False,F2859,Medium,Moderate,Every day,False,True,More,True,4,,SUP12,5,Good,High,Appropriate,
SN0025-29119,N0025,2025-10-18,Peds,Evening,12,2,7,2,1,False,False,F2345,Low,Severe,Every day,False,False,Less,True,2,,SUP4,5,Good,High,Appropriate,
SN0039-34319,N0039,2025-12-09,Surgery,Night,12,3,7,2,0,False,False,F1039,High,Moderate,Every day,True,False,More,False,2,,SUP1,5,Excellent,High,Appropriate,
SN0135-35407,N0135,2025-12-20,Surgery,Day,12,8,10,1,0,False,False,F1517,Medium,Severe,Weekly,False,False,No change,False,5,,SUP4,3,Good,Moderate,Appropriate,
SN0118-31807,N0118,2025-11-14,ED,Day,12,7,5,0,1,False,False,F3706,Medium,None,Weekly,True,True,No change,False,5,,SUP5,4,Good,High,Needs improvement,
SN0111-29819,N0111,2025-10-25,ED,Night,12,3,4,0,0,False,False,F4076,Medium,None,Every day,False,True,No change,True,2,,SUP2,3,Excellent,Moderate,Needs improvement,
SN0062-34507,N0062,2025-12-11,Medical,Night,12,7,6,0,1,False,False,F3011,High,None,Never,True,False,More,False,3,,SUP4,3,Good,High,Appropriate,
SN0150-32907,N0150,2025-11-25,Surgery,Day,12,7,10,2,1,False,False,F2836,High,Moderate,Never,False,False,Less,True,5,,SUP11,3,Average,Low,Appropriate,
SN0111-31507,N0111,2025-11-11,Peds,Day,12,3,8,1,1,False,False,F4207,Medium,Moderate,Never,False,False,No change,False,5,,SUP7,3,Good,High,Appropriate,
SN0074-31807,N0074,2025-11-14,Surgery,Day,12,2,9,4,0,False,False,F3520,Medium,Moderate,Every day,False,True,More,False,5,,SUP6,5,Excellent,Moderate,Needs improvement,
SN0097-32007,N0097,2025-11-16,Peds,Day,12,4,3,2,0,False,False,F4710,Low,Severe,Every day,False,False,More,True,1,,SUP11,5,Good,High,Appropriate,
SN0024-33919,N0024,2025-12-05,ED,Day,12,6,2,0,1,False,False,F471,Medium,None,Every day,False,True,No change,False,4,,SUP4,4,Excellent,Moderate,Appropriate,
SN0133-28719,N0133,2025-10-14,ICU,Night,12,6,7,1,1,False,False,F4586,Low,None,Weekly,False,False,Less,True,4,,SUP3,4,Excellent,High,Appropriate,
SN0014-36407,N0014,2025-12-30,Medical,Day,12,5,6,1,1,False,False,F3569,Low,Moderate,Monthly,False,False,No change,True,3,,SUP10,4,Excellent,Moderate,Outstanding,
SN0081-28619,N0081,2025-10-13,Surgery,Evening,12,2,4,0,2,False,False,F678,High,Severe,Monthly,True,False,No change,False,5,,SUP9,4,Good,High,Appropriate,
SN0102-29819,N0102,2025-10-25,Surgery,Night,10,3,2,2,1,False,True,F3086,Low,Severe,Every day,False,True,More,False,2,,SUP6,5,Good,Moderate,Appropriate,
SN0101-29319,N0101,2025-10-20,Surgery,Night,12,3,8,1,0,False,False,F1732,Medium,Severe,Weekly,False,False,More,True,4,,SUP7,2,Good,High,Appropriate,
SN0110-35307,N0110,2025-12-19,Peds,Day,12,2,1,0,0,False,False,F733,Medium,None,Every day,False,False,Less,True,2,,SUP12,4,Good,High,Appropriate,
SN0009-35307,N0009,2025-12-19,ED,Evening,12,4,6,1,1,False,False,F3293,Medium,None,Monthly,False,True,No change,False,4,,SUP9,2,Average,High,Outstanding,
SN0137-29219,N0137,2025-10-19,Medical,Night,12,7,7,1,1,False,True,F167,Medium,Moderate,Every day,False,False,More,False,3,,SUP5,2,Excellent,High,Needs improvement,
SN0111-29407,N0111,2025-10-21,ICU,Night,8,4,3,2,2,False,False,F1710,High,None,Every day,False,False,More,False,4,,SUP10,2,Good,High,Appropriate,
SN0139-35719,N0139,2025-12-23,Peds,Night,12,3,6,3,1,False,False,F4577,Medium,Severe,Every day,True,False,No change,True,3,,SUP11,4,Good,High,Appropriate,
SN0042-29919,N0042,2025-10-26,ICU,Day,12,8,1,0,0,False,False,F3319,Low,None,Every day,False,False,Less,True,1,,SUP10,3,Good,Moderate,Needs improvement,
SN0063-30419,N0063,2025-10-31,Peds,Day,12,8,8,1,3,False,False,F3485,Low,Severe,Every day,False,True,More,False,5,,SUP8,5,Excellent,High,Needs improvement,
SN0055-36319,N0055,2025-12-29,Peds,Day,12,8,7,0,0,False,False,F599,Medium,None,Every day,False,False,No change,False,3,,SUP12,2,Good,Moderate,Appropriate,
SN0089-32119,N0089,2025-11-17,Peds,Night,8,6,4,0,1,False,False,F2959,Medium,Moderate,Monthly,False,True,No change,False,3,,SUP8,4,Good,Moderate,Appropriate,
SN0074-00407,N0074,2026-01-04,ED,Day,12,3,2,0,0,False,False,F4430,Low,Severe,Weekly,False,False,More,True,1,,SUP1,4,Good,High,Outstanding,
SN0106-31507,N0106,2025-11-11,Peds,Day,12,6,2,2,3,False,False,F3197,Low,Moderate,Monthly,False,False,No change,False,5,,SUP12,3,Average,High,Appropriate,
SN0023-29607,N0023,2025-10-23,ED,Day,12,2,10,0,0,False,False,F4678,Low,Moderate,Every day,False,False,More,False,2,,SUP8,4,Good,High,Outstanding,
SN0030-00219,N0030,2026-01-02,Surgery,Night,12,3,5,2,0,False,False,F3067,High,Severe,Monthly,False,False,More,True,5,,SUP1,4,Below avg,Low,Appropriate,
SN0019-29007,N0019,2025-10-17,Peds,Day,8,3,2,1,1,False,False,F2462,Medium,Severe,Never,True,True,No change,True,3,,SUP7,4,Excellent,Moderate,Appropriate,
SN0085-35907,N0085,2025-12-25,ED,Night,12,3,8,2,0,True,False,F2937,Medium,Moderate,Weekly,False,True,More,False,1,,SUP1,3,Good,High,Outstanding,
SN0005-35407,N0005,2025-12-20,Peds,Night,12,2,2,0,0,False,False,F913,Low,None,Monthly,False,False,More,True,3,,SUP1,4,Average,High,Appropriate,
SN0105-31719,N0105,2025-11-13,ED,Night,12,8,6,1,2,False,False,F1378,High,None,Never,False,False,No change,True,1,,SUP8,5,Average,Moderate,Needs improvement,
SN0118-35407,N0118,2025-12-20,Surgery,Day,12,2,5,2,1,False,False,F4928,Low,None,Weekly,False,True,More,False,1,,SUP5,4,Excellent,High,Appropriate,
SN0030-32007,N0030,2025-11-16,Medical,Day,12,2,3,1,3,False,False,F1570,Medium,None,Weekly,False,True,More,False,2,,SUP7,4,Average,Moderate,Appropriate,
SN0026-29019,N0026,2025-10-17,Peds,Day,12,3,3,1,1,False,False,F4286,Medium,Moderate,Every day,False,False,More,False,2,,SUP2,3,Excellent,High,Appropriate,
SN0062-35907,N0062,2025-12-25,ED,Day,12,5,8,0,1,False,False,F2821,Low,Moderate,Every day,False,True,No change,False,2,,SUP5,5,Good,High,Needs improvement,
SN0106-35607,N0106,2025-12-22,Peds,Night,12,2,3,1,2,False,False,F3788,Low,None,Never,False,False,Less,False,2,,SUP4,2,Good,High,Appropriate,
SN0145-29807,N0145,2025-10-25,ICU,Night,12,3,10,1,0,False,False,F3505,Medium,Moderate,Every day,False,True,No change,False,3,,SUP4,5,Average,Moderate,Appropriate,
SN0139-32107,N0139,2025-11-17,ICU,Night,12,6,5,2,0,True,False,F2906,Medium,Moderate,Weekly,True,False,No change,True,4,,SUP8,2,Average,Moderate,Appropriate,
SN0047-30707,N0047,2025-11-03,ICU,Day,8,8,5,2,1,False,False,F3219,Low,Moderate,Weekly,True,False,More,False,5,,SUP1,4,Below avg,Moderate,Appropriate,
SN0048-28319,N0048,2025-10-10,Surgery,Night,12,2,2,1,2,False,False,F3181,Medium,Moderate,Every day,False,False,Less,False,3,,SUP1,4,Average,Moderate,Appropriate,
SN0138-30907,N0138,2025-11-05,ICU,Day,12,3,1,1,3,False,False,F2584,Low,Moderate,Never,False,True,More,False,1,,SUP5,3,Good,High,Appropriate,
SN0122-31307,N0122,2025-11-09,ED,Day,12,7,6,2,0,False,False,F2295,Medium,Moderate,Every day,False,False,More,False,1,,SUP12,4,Good,High,Needs improvement,
SN0044-34507,N0044,2025-12-11,Surgery,Night,12,5,3,2,1,False,False,F1056,Medium,Moderate,Weekly,False,False,More,False,5,,SUP10,5,Excellent,Moderate,Appropriate,
SN0076-31319,N0076,2025-11-09,Medical,Night,12,6,7,0,2,False,False,F404,Low,None,Weekly,True,False,No change,False,5,,SUP2,5,Good,High,Appropriate,
SN0042-31719,N0042,2025-11-13,Peds,Night,8,3,1,3,0,False,False,F1244,Medium,Moderate,Never,False,True,No change,False,5,,SUP12,3,Excellent,High,Appropriate,
SN0113-31719,N0113,2025-11-13,ICU,Night,8,3,4,1,0,False,False,F4306,Low,Moderate,Never,False,False,No change,True,2,,SUP11,4,Average,High,Needs improvement,
SN0095-32619,N0095,2025-11-22,Medical,Night,12,3,7,0,0,False,False,F3178,Medium,Moderate,Weekly,False,False,More,False,2,,SUP8,5,Good,High,Appropriate,
SN0096-00419,N0096,2026-01-04,Peds,Day,8,8,5,0,0,False,False,F4875,Medium,Moderate,Every day,False,False,More,False,3,,SUP5,4,Excellent,Moderate,Appropriate,
SN0071-31307,N0071,2025-11-09,Medical,Night,12,8,8,0,1,False,False,F2637,High,None,Every day,False,False,More,False,2,,SUP5,4,Good,High,Appropriate,
SN0027-31907,N0027,2025-11-15,ICU,Night,8,2,7,0,0,False,False,F1370,High,Severe,Every day,False,False,Less,False,3,,SUP4,5,Average,High,Appropriate,
SN0091-29819,N0091,2025-10-25,Surgery,Evening,12,4,5,1,1,False,False,F4777,Medium,None,Never,False,False,More,False,2,,SUP7,2,Good,High,Outstanding,
SN0014-36519,N0014,2025-12-31,Peds,Day,12,2,3,0,0,False,False,F144,High,Moderate,Monthly,False,True,Less,True,5,,SUP9,2,Average,High,Outstanding,
SN0060-32607,N0060,2025-11-22,ED,Day,12,7,4,3,0,False,False,F2073,High,Severe,Every day,False,False,No change,False,1,,SUP8,4,Good,High,Appropriate,
SN0072-31719,N0072,2025-11-13,Surgery,Day,12,6,5,2,0,False,False,F4807,High,Moderate,Every day,False,False,No change,False,3,,SUP2,5,Good,High,Appropriate,
SN0098-34007,N0098,2025-12-06,ICU,Night,12,7,1,1,0,False,False,F1312,Low,None,Every day,False,False,No change,False,1,,SUP11,5,Average,High,Appropriate,
SN0127-00107,N0127,2026-01-01,Surgery,Day,12,3,1,1,0,False,False,F312,Medium,None,Every day,False,False,Less,True,4,,SUP12,2,Average,Moderate,Outstanding,
SN0143-33407,N0143,2025-11-30,Surgery,Day,12,5,7,2,0,False,False,F3755,Medium,Moderate,Weekly,False,True,Less,False,2,,SUP11,5,Good,Moderate,Outstanding,
