shift_id,nurse_id,date,unit,shift_type,hours,patients,acuity,admissions,discharges,overtime,call_in,feedback_id,reported_stress,reported_fatigue,burnout_freq,emotionally_drained,used_up,workload_change,intent_to_leave,satisfaction,comments
SN0061-31807,N0061,2025-11-14,Surgery,Night,12,8,9,2,2,False,False,F5052,High,Severe,Every day,True,False,No change,False,3,
SN0025-34419,N0025,2025-12-10,Surgery,Night,12,8,7,1,0,False,False,F5053,Medium,Moderate,Every day,False,True,No change,False,4,
SN0095-32319,N0095,2025-11-19,Surgery,Night,8,8,9,2,0,False,False,F5054,Medium,None,Every day,False,False,Less,True,1,
SN0129-32519,N0129,2025-11-21,Surgery,Day,12,2,3,0,2,True,False,F5055,Medium,Moderate,Never,True,True,No change,True,3,
SN0027-31907,N0027,2025-11-15,Medical,Day,12,4,1,0,1,True,False,F5056,Low,Moderate,Weekly,True,False,No change,False,2,
SN0014-34507,N0014,2025-12-11,ED,Day,12,5,3,0,1,False,False,F5057,Low,Moderate,Never,False,False,Less,False,4,
SN0088-34507,N0088,2025-12-11,Peds,Evening,12,6,5,2,1,False,False,F5058,Medium,None,Weekly,False,True,Less,False,1,
SN0017-31407,N0017,2025-11-10,ICU,Day,8,8,3,1,1,False,False,F5059,Low,None,Every day,False,False,More,False,3,
SN0024-32707,N0024,2025-11-23,ICU,Day,12,8,10,0,1,False,False,F5060,Medium,Severe,Weekly,False,False,More,False,2,
SN0116-28507,N0116,2025-10-12,ICU,Day,12,7,7,0,2,True,False,F5061,Low,None,Weekly,False,False,No change,False,1,
SN0107-34019,N0107,2025-12-06,Peds,Night,12,4,6,1,0,False,False,F5062,High,Severe,Every day,False,True,More,False,1,
SN0102-34619,N0102,2025-12-12,Medical,Night,12,5,10,0,0,True,False,F5063,Medium,None,Weekly,False,False,Less,False,2,
SN0007-28419,N0007,2025-10-11,Peds,Night,12,2,5,1,1,False,False,F5064,Low,None,Weekly,False,True,Less,False,1,
SN0106-32619,N0106,2025-11-22,ICU,Night,12,8,1,3,1,False,False,F5065,High,Moderate,Weekly,False,False,More,False,5,
SN0045-31207,N0045,2025-11-08,Surgery,Day,12,4,7,2,1,False,False,F5066,Medium,None,Monthly,False,False,More,True,4,
SN0060-36507,N0060,2025-12-31,Surgery,Night,12,5,10,3,2,False,False,F5067,High,Severe,Weekly,True,False,More,False,5,
SN0082-33019,N0082,2025-11-26,Peds,Night,12,8,3,4,0,False,False,F5068,Low,None,Every day,False,True,No change,False,1,
SN0058-28207,N0058,2025-10-09,ED,Night,12,6,6,0,0,False,False,F5069,Low,Moderate,Monthly,False,False,No change,False,3,
SN0074-34107,N0074,2025-12-07,ICU,Day,12,8,9,2,0,False,False,F5070,Medium,Moderate,Weekly,False,False,More,False,2,
SN0132-29519,N0132,2025-10-22,Medical,Day,12,6,7,1,1,False,False,F5071,Low,None,Weekly,False,False,No change,False,2,
SN0042-34607,N0042,2025-12-12,Surgery,Night,12,5,9,2,2,False,False,F5072,Medium,Moderate,Every day,False,False,More,False,4,
SN0127-33919,N0127,2025-12-05,Surgery,Evening,12,7,5,3,1,False,False,F5073,Low,Moderate,Never,False,False,More,False,2,
SN0141-28519,N0141,2025-10-12,ICU,Night,12,7,2,1,0,False,False,F5074,Low,Moderate,Every day,False,False,Less,True,2,
SN0134-34819,N0134,2025-12-14,Surgery,Evening,12,5,6,2,1,False,False,F5075,Low,Moderate,Never,True,True,Less,False,4,
SN0023-34107,N0023,2025-12-07,ED,Night,10,4,8,1,2,False,False,F5076,Low,Severe,Every day,False,False,More,False,5,
SN0118-34207,N0118,2025-12-08,Medical,Day,12,5,10,0,2,False,False,F5077,High,Moderate,Never,False,False,Less,True,5,
SN0143-28507,N0143,2025-10-12,Peds,Day,12,3,4,2,0,False,False,F5078,Low,Moderate,Every day,False,False,More,False,1,
SN0035-29919,N0035,2025-10-26,Peds,Night,8,5,1,0,0,False,False,F5079,High,None,Every day,False,False,More,False,2,
SN0013-31907,N0013,2025-11-15,ED,Night,8,6,10,1,3,False,False,F5080,Medium,None,Monthly,False,False,More,False,1,
SN0089-35307,N0089,2025-12-19,Surgery,Night,12,3,4,2,1,False,False,F5081,Low,Moderate,Never,True,True,No change,False,1,
SN0131-30007,N0131,2025-10-27,ED,Day,12,4,4,0,0,False,False,F5082,High,Severe,Never,False,False,More,False,1,
SN0129-30107,N0129,2025-10-28,ICU,Night,8,2,9,1,2,False,True,F5083,Medium,Moderate,Every day,False,True,Less,False,4,
SN0117-00219,N0117,2026-01-02,ED,Day,12,4,8,1,0,False,False,F5084,Medium,Moderate,Weekly,False,False,No change,False,3,
SN0033-31819,N0033,2025-11-14,ICU,Night,8,4,7,1,2,False,False,F5085,Low,Moderate,Weekly,False,True,More,False,5,
SN0143-35519,N0143,2025-12-21,Medical,Night,12,5,6,0,1,False,False,F5086,Medium,Moderate,Never,False,False,More,False,4,
SN0133-33507,N0133,2025-12-01,Medical,Night,12,7,4,0,2,False,False,F5087,Low,Moderate,Every day,False,False,Less,False,3,
SN0077-31419,N0077,2025-11-10,Surgery,Night,12,2,9,0,1,False,False,F5088,Low,Moderate,Never,False,False,More,True,1,
SN0056-29407,N0056,2025-10-21,ICU,Night,12,6,1,2,1,False,False,F5089,High,None,Weekly,False,False,No change,False,4,
SN0044-30407,N0044,2025-10-31,ED,Day,12,5,3,3,0,False,False,F5090,Low,None,Weekly,False,False,Less,False,3,
SN0062-35407,N0062,2025-12-20,Surgery,Day,12,5,8,2,2,False,False,F5091,Medium,None,Never,False,False,More,False,5,
SN0054-29307,N0054,2025-10-20,Medical,Day,10,2,2,1,0,False,False,F5092,Medium,Moderate,Every day,True,False,No change,True,3,
SN0145-32519,N0145,2025-11-21,Medical,Night,12,8,4,3,0,False,False,F5093,Medium,Moderate,Weekly,False,True,No change,False,4,
SN0057-28119,N0057,2025-10-08,Surgery,Day,12,3,1,2,1,False,False,F5094,Medium,Moderate,Never,True,False,More,False,5,
SN0049-31007,N0049,2025-11-06,Peds,Day,12,3,4,1,0,False,False,F5095,Low,Moderate,Every day,False,False,No change,True,5,
SN0123-33819,N0123,2025-12-04,Peds,Day,10,4,8,3,2,False,False,F5096,Medium,None,Weekly,False,False,Less,False,2,
SN0041-34807,N0041,2025-12-14,ED,Day,12,2,9,0,0,True,False,F5097,Medium,None,Every day,False,False,More,True,3,
SN0118-34707,N0118,2025-12-13,Peds,Day,12,6,6,1,0,False,False,F5098,Medium,Moderate,Monthly,False,False,No change,False,3,
SN0147-35019,N0147,2025-12-16,Medical,Day,12,2,6,1,2,False,False,F5099,Medium,None,Every day,False,False,More,False,3,
SN0067-29319,N0067,2025-10-20,ICU,Day,12,8,2,2,1,False,False,F5100,High,Moderate,Never,True,False,More,False,1,
SN0088-35919,N0088,2025-12-25,Peds,Night,12,5,7,0,1,False,False,F5101,High,Moderate,Never,True,False,No change,False,5,
SN0139-29719,N0139,2025-10-24,Surgery,Night,12,8,5,2,1,False,False,F5102,High,Moderate,Every day,False,False,More,True,3,
SN0093-34519,N0093,2025-12-11,ICU,Day,12,3,1,2,0,False,False,F5103,High,Moderate,Weekly,False,False,No change,False,4,
SN0010-30207,N0010,2025-10-29,Peds,Night,12,3,6,1,0,True,False,F5104,Medium,None,Monthly,False,False,More,True,4,
SN0009-00407,N0009,2026-01-04,ICU,Night,12,8,6,1,0,False,False,F5105,Medium,Moderate,Never,False,False,No change,False,2,
SN0109-00607,N0109,2026-01-06,Surgery,Night,12,2,5,1,1,False,False,F5106,Medium,None,Never,False,False,No change,False,5,
SN0053-30807,N0053,2025-11-04,ICU,Day,12,3,7,1,0,False,False,F5107,Medium,Moderate,Monthly,True,False,More,False,1,
SN0001-00407,N0001,2026-01-04,Peds,Evening,12,3,1,0,0,False,False,F5108,High,Moderate,Every day,False,False,No change,True,2,
SN0086-35719,N0086,2025-12-23,Peds,Night,8,6,9,1,1,False,True,F5109,High,Moderate,Monthly,True,False,Less,False,3,
SN0081-28807,N0081,2025-10-15,ED,Day,12,6,1,1,1,False,False,F5110,Medium,None,Every day,False,False,More,False,5,
SN0047-28619,N0047,2025-10-13,Surgery,Evening,12,7,8,2,2,False,False,F5111,Medium,Moderate,Every day,False,False,No change,False,1,
SN0012-30119,N0012,2025-10-28,Peds,Night,10,4,7,0,2,False,False,F5112,Low,None,Never,False,True,Less,True,5,
SN0066-00619,N0066,2026-01-06,ICU,Evening,8,5,4,1,0,False,False,F5113,Low,Severe,Weekly,False,True,More,False,3,
SN0088-35319,N0088,2025-12-19,Medical,Day,12,6,1,2,2,False,False,F5114,Low,Severe,Weekly,True,True,No change,False,2,
SN0053-33007,N0053,2025-11-26,Surgery,Night,12,3,9,2,2,False,False,F5115,High,Moderate,Weekly,False,True,No change,True,3,
SN0150-30207,N0150,2025-10-29,ICU,Night,12,8,2,1,0,False,False,F5116,High,Moderate,Weekly,False,False,No change,False,4,
SN0054-28107,N0054,2025-10-08,Peds,Day,10,5,7,0,0,False,False,F5117,Low,Moderate,Every day,False,False,More,False,2,
SN0144-33719,N0144,2025-12-03,Medical,Day,12,2,3,2,1,False,False,F5118,Medium,Moderate,Every day,False,False,No change,False,4,
SN0131-00319,N0131,2026-01-03,Medical,Night,12,5,10,0,2,False,False,F5119,Low,Severe,Monthly,False,False,More,True,3,
SN0029-32819,N0029,2025-11-24,Peds,Night,12,4,5,0,0,False,False,F5120,Medium,Severe,Weekly,False,False,Less,False,2,
SN0136-28919,N0136,2025-10-16,Medical,Evening,12,5,6,3,0,False,False,F5121,Low,Moderate,Weekly,False,False,More,False,3,
SN0056-34719,N0056,2025-12-13,ICU,Night,8,2,8,0,2,False,False,F5122,High,Severe,Monthly,True,False,More,True,5,
SN0011-31907,N0011,2025-11-15,Surgery,Night,12,6,1,2,0,False,False,F5123,Low,Moderate,Weekly,True,False,More,True,5,
SN0089-34619,N0089,2025-12-12,Surgery,Night,12,7,3,0,1,False,False,F5124,Low,None,Weekly,False,False,More,True,1,
SN0126-28307,N0126,2025-10-10,ED,Night,12,2,8,2,0,False,True,F5125,Medium,None,Never,False,True,No change,False,3,
SN0110-35219,N0110,2025-12-18,ED,Day,12,4,5,1,1,False,False,F5126,Low,Moderate,Never,False,False,More,False,4,
SN0046-34907,N0046,2025-12-15,Medical,Day,12,7,4,0,0,False,False,F5127,Low,None,Never,False,True,More,False,1,
SN0084-30207,N0084,2025-10-29,Surgery,Night,12,5,9,0,0,True,False,F5128,Low,None,Weekly,False,False,More,False,2,
SN0017-32507,N0017,2025-11-21,ICU,Day,12,6,8,1,1,False,False,F5129,Low,Moderate,Every day,False,False,More,False,4,
SN0136-29919,N0136,2025-10-26,Peds,Night,8,2,4,0,0,False,False,F5130,High,Moderate,Every day,False,True,More,False,5,
SN0062-29119,N0062,2025-10-18,Medical,Night,12,8,10,3,1,False,False,F5131,Medium,Severe,Weekly,False,True,More,True,4,
SN0022-30819,N0022,2025-11-04,ED,Night,12,6,8,3,0,True,False,F5132,Low,Moderate,Monthly,False,True,More,False,4,
SN0008-31007,N0008,2025-11-06,Surgery,Evening,12,8,6,0,0,False,False,F5133,Low,Moderate,Every day,False,False,No change,True,1,
SN0064-30019,N0064,2025-10-27,Surgery,Night,12,3,5,0,4,True,False,F5134,Low,Moderate,Monthly,False,True,More,False,3,
SN0028-33407,N0028,2025-11-30,ED,Day,8,7,10,1,2,False,False,F5135,Medium,Moderate,Never,False,False,More,False,5,
SN0092-29507,N0092,2025-10-22,Surgery,Night,8,7,10,1,0,False,False,F5136,Low,None,Weekly,True,True,No change,True,2,
SN0029-31207,N0029,2025-11-08,Surgery,Night,12,6,1,1,1,False,False,F5137,Medium,None,Monthly,False,False,More,True,2,
SN0070-30919,N0070,2025-11-05,ED,Night,12,2,2,2,0,True,False,F5138,Medium,Severe,Never,False,False,More,True,5,
SN0100-00407,N0100,2026-01-04,Medical,Night,12,2,2,1,3,False,False,F5139,Low,None,Every day,False,True,No change,True,2,
SN0148-29207,N0148,2025-10-19,ICU,Day,12,6,6,1,0,False,False,F5140,Medium,None,Weekly,False,False,No change,False,4,
SN0077-32919,N0077,2025-11-25,Medical,Day,12,6,9,0,1,False,False,F5141,Low,Moderate,Monthly,False,False,No change,False,2,
SN0060-36419,N0060,2025-12-30,Medical,Night,12,8,5,0,0,False,False,F5142,Medium,Moderate,Weekly,False,False,More,False,4,
SN0084-30507,N0084,2025-11-01,Surgery,Night,8,5,6,0,0,False,False,F5143,Medium,Moderate,Never,False,False,No change,False,5,
SN0067-35107,N0067,2025-12-17,ED,Night,8,4,4,2,0,False,False,F5144,Low,Moderate,Never,False,False,No change,True,5,
SN0025-34107,N0025,2025-12-07,ICU,Day,8,2,5,2,0,False,False,F5145,Low,Moderate,Weekly,False,False,More,False,1,
SN0078-31007,N0078,2025-11-06,Peds,Night,8,4,10,3,2,False,False,F5146,Medium,Moderate,Never,False,False,More,True,2,
SN0060-30319,N0060,2025-10-30,Medical,Day,12,3,8,4,1,False,False,F5147,Low,Moderate,Never,False,False,More,False,1,
SN0033-32319,N0033,2025-11-19,Medical,Night,12,4,8,3,1,False,False,F5148,High,None,Monthly,False,True,No change,False,4,
SN0126-30419,N0126,2025-10-31,ICU,Day,12,2,7,0,1,False,False,F5149,Medium,Moderate,Weekly,False,False,More,True,2,
SN0078-36307,N0078,2025-12-29,Peds,Night,8,6,4,2,1,False,True,F5150,Low,Moderate,Weekly,False,False,No change,True,1,
SN0103-36119,N0103,2025-12-27,Medical,Night,8,8,5,2,0,False,False,F5151,Medium,None,Weekly,False,False,More,False,5,
SN0088-30007,N0088,2025-10-27,Peds,Day,12,4,7,0,0,False,False,F5152,High,Severe,Never,False,False,More,True,4,
SN0077-28707,N0077,2025-10-14,Surgery,Day,12,3,8,1,1,False,False,F5153,High,Moderate,Never,True,False,More,False,4,
SN0092-29819,N0092,2025-10-25,Surgery,Night,12,7,6,2,1,True,False,F5154,Low,None,Monthly,False,False,More,False,2,
SN0091-34519,N0091,2025-12-11,Surgery,Night,8,7,5,1,1,False,False,F5155,Medium,Moderate,Every day,False,False,Less,True,2,
SN0026-31719,N0026,2025-11-13,ICU,Day,12,4,1,1,2,False,False,F5156,Medium,Moderate,Never,True,False,More,False,5,
SN0079-33719,N0079,2025-12-03,Surgery,Evening,12,3,5,1,2,False,False,F5157,High,Moderate,Every day,False,False,More,False,3,
SN0027-32107,N0027,2025-11-17,ICU,Day,12,8,4,2,1,False,False,F5158,Medium,None,Every day,False,False,More,True,2,
SN0141-33807,N0141,2025-12-04,Peds,Evening,12,6,7,1,1,False,False,F5159,Medium,Moderate,Never,False,True,More,False,3,
SN0109-36207,N0109,2025-12-28,Medical,Day,12,7,6,0,1,False,False,F5160,Low,Moderate,Weekly,False,False,No change,True,2,
SN0147-29119,N0147,2025-10-18,Peds,Night,12,8,4,1,0,False,False,F5161,Low,Moderate,Every day,True,False,More,False,4,
SN0133-28119,N0133,2025-10-08,Surgery,Day,8,5,5,1,3,True,False,F5162,Medium,Moderate,Every day,True,False,No change,False,3,
SN0115-35319,N0115,2025-12-19,Peds,Night,12,8,8,2,0,False,True,F5163,Low,Severe,Never,False,False,No change,False,1,
SN0023-30707,N0023,2025-11-03,Peds,Day,12,7,6,2,1,False,False,F5164,Medium,None,Weekly,False,False,No change,False,2,
SN0016-33007,N0016,2025-11-26,ED,Day,8,6,6,1,1,False,False,F5165,Medium,Severe,Never,True,False,More,False,4,
SN0136-30107,N0136,2025-10-28,Peds,Night,12,7,5,1,0,False,False,F5166,Medium,Moderate,Every day,False,False,More,False,1,
SN0021-32119,N0021,2025-11-17,Medical,Day,12,2,8,2,0,False,False,F5167,Low,Moderate,Weekly,True,False,More,False,2,
SN0146-29407,N0146,2025-10-21,Surgery,Day,12,2,7,0,1,False,False,F5168,Medium,Moderate,Weekly,False,False,More,False,2,
SN0084-28207,N0084,2025-10-09,Medical,Day,8,3,7,1,3,False,False,F5169,Medium,None,Monthly,False,False,More,True,3,
SN0091-00107,N0091,2026-01-01,Surgery,Night,12,3,3,0,0,False,False,F5170,Medium,Moderate,Monthly,False,False,No change,False,3,
SN0123-28619,N0123,2025-10-13,ED,Day,8,5,6,0,0,False,False,F5171,Medium,Severe,Every day,False,False,More,False,3,
SN0099-32819,N0099,2025-11-24,Peds,Day,12,5,9,2,0,False,False,F5172,Medium,Moderate,Never,False,False,More,False,4,
SN0131-00107,N0131,2026-01-01,Surgery,Day,8,5,4,1,0,False,False,F5173,Medium,None,Never,False,False,More,False,5,
SN0099-36419,N0099,2025-12-30,ED,Day,10,7,1,1,0,False,False,F5174,Medium,None,Monthly,False,False,More,False,3,
SN0095-35419,N0095,2025-12-20,ICU,Evening,12,4,6,1,1,False,False,F5175,High,None,Monthly,True,False,More,True,1,
SN0015-33819,N0015,2025-12-04,Medical,Day,12,2,6,0,0,False,False,F5176,Medium,Moderate,Weekly,False,False,More,False,3,
SN0075-29419,N0075,2025-10-21,ED,Night,8,5,3,0,2,False,False,F5177,Medium,Severe,Monthly,True,False,No change,False,4,
SN0135-33019,N0135,2025-11-26,Surgery,Night,12,5,6,0,0,False,False,F5178,High,Moderate,Every day,False,False,No change,False,1,
SN0015-36019,N0015,2025-12-26,ICU,Day,8,5,3,1,1,False,False,F5179,Low,None,Every day,False,False,No change,True,4,
SN0075-30319,N0075,2025-10-30,Surgery,Night,12,4,10,0,1,False,False,F5180,Medium,Severe,Weekly,False,False,More,False,3,
SN0142-33607,N0142,2025-12-02,Medical,Evening,12,7,6,0,2,False,False,F5181,Medium,Moderate,Every day,False,False,More,False,5,
SN0109-28119,N0109,2025-10-08,ED,Day,12,3,9,3,0,False,True,F5182,High,None,Monthly,True,True,No change,True,1,
SN0125-30619,N0125,2025-11-02,ED,Day,12,7,9,1,1,False,False,F5183,High,Moderate,Every day,False,False,No change,True,2,
SN0138-34607,N0138,2025-12-12,Surgery,Day,10,8,1,0,3,False,False,F5184,Medium,Moderate,Weekly,False,False,More,False,1,
SN0086-00319,N0086,2026-01-03,Medical,Evening,8,5,1,1,1,True,False,F5185,Low,Severe,Never,False,False,No change,True,4,
SN0052-29707,N0052,2025-10-24,Surgery,Night,12,2,8,2,2,False,False,F5186,Low,Severe,Every day,True,False,More,False,3,
SN0063-30319,N0063,2025-10-30,ICU,Night,12,6,6,2,0,False,False,F5187,Low,None,Weekly,False,False,No change,False,5,
SN0150-31607,N0150,2025-11-12,ICU,Night,8,3,6,0,0,False,False,F5188,Low,None,Weekly,False,False,No change,False,1,
SN0103-35019,N0103,2025-12-16,ICU,Night,12,4,9,1,0,False,False,F5189,Medium,None,Every day,False,False,Less,False,1,
SN0104-31307,N0104,2025-11-09,ICU,Evening,12,6,8,0,1,False,False,F5190,Low,Moderate,Weekly,False,True,More,True,1,
SN0124-33107,N0124,2025-11-27,ED,Night,12,2,10,2,0,False,False,F5191,Medium,Severe,Monthly,False,False,More,False,2,
SN0006-31219,N0006,2025-11-08,Peds,Night,12,4,9,1,1,False,False,F5192,Low,Severe,Monthly,False,False,More,True,3,
SN0033-36419,N0033,2025-12-30,Medical,Night,12,2,3,1,0,False,False,F5193,Medium,Moderate,Every day,False,False,No change,False,5,
SN0007-34519,N0007,2025-12-11,ED,Night,12,5,7,2,1,False,False,F5194,Medium,Moderate,Every day,True,False,No change,False,1,
SN0017-33919,N0017,2025-12-05,ED,Evening,12,8,5,0,0,False,False,F5195,Medium,None,Every day,False,True,No change,False,4,
SN0081-00619,N0081,2026-01-06,ED,Day,12,3,2,0,0,False,False,F5196,Low,None,Never,False,False,More,False,4,
SN0120-30919,N0120,2025-11-05,Peds,Day,12,8,6,3,1,False,False,F5197,Low,None,Monthly,False,True,More,False,4,
SN0044-35307,N0044,2025-12-19,Peds,Night,10,4,7,0,1,False,False,F5198,High,None,Every day,False,False,No change,False,2,
SN0114-32819,N0114,2025-11-24,Surgery,Night,12,3,4,3,0,False,False,F5199,Low,None,Monthly,False,False,More,False,5,
SN0009-30107,N0009,2025-10-28,Surgery,Day,12,5,10,1,5,False,False,F5200,Low,Severe,Every day,False,False,More,False,4,
SN0067-00519,N0067,2026-01-05,Medical,Day,12,3,6,1,0,False,False,F5201,Low,None,Every day,False,False,More,True,2,
SN0054-30707,N0054,2025-11-03,Surgery,Day,12,8,5,1,0,False,False,F5202,Low,Moderate,Weekly,False,False,No change,False,5,
SN0082-31707,N0082,2025-11-13,Surgery,Night,8,6,3,3,3,False,False,F5203,Medium,Severe,Every day,False,False,More,False,1,
SN0020-00519,N0020,2026-01-05,ED,Day,12,7,6,1,0,False,False,F5204,Medium,None,Every day,False,True,No change,False,5,
SN0049-29219,N0049,2025-10-19,Surgery,Night,8,6,1,0,1,False,False,F5205,Low,None,Never,False,False,No change,False,5,
SN0008-32407,N0008,2025-11-20,Peds,Day,10,5,6,4,1,False,False,F5206,Medium,None,Every day,True,False,No change,True,5,
SN0025-30507,N0025,2025-11-01,Peds,Day,12,6,4,3,0,False,False,F5207,High,None,Every day,False,False,No change,False,5,
SN0087-35607,N0087,2025-12-22,Surgery,Day,10,2,6,1,0,False,False,F5208,Medium,Severe,Every day,False,False,More,False,5,
SN0042-28619,N0042,2025-10-13,Surgery,Night,12,2,9,0,0,False,False,F5209,High,Moderate,Weekly,False,False,More,False,5,
SN0027-34407,N0027,2025-12-10,Surgery,Day,12,4,4,2,0,False,False,F5210,Medium,Moderate,Every day,False,False,More,False,1,
SN0076-31307,N0076,2025-11-09,Surgery,Day,12,8,4,1,0,False,False,F5211,High,Moderate,Every day,False,False,More,False,4,
SN0056-30419,N0056,2025-10-31,ICU,Night,12,3,10,3,2,True,False,F5212,Medium,Moderate,Weekly,False,False,More,False,2,
SN0028-32319,N0028,2025-11-19,Peds,Day,12,5,1,2,1,False,False,F5213,Low,Moderate,Weekly,False,False,More,True,5,
SN0029-29019,N0029,2025-10-17,Peds,Night,12,8,3,0,2,False,False,F5214,Low,Moderate,Weekly,False,False,More,True,1,
SN0143-30507,N0143,2025-11-01,Medical,Day,12,4,9,1,0,False,False,F5215,Low,Moderate,Never,False,False,More,False,1,
SN0119-36007,N0119,2025-12-26,Peds,Night,12,2,2,1,2,False,False,F5216,Medium,Severe,Every day,False,True,More,False,1,
SN0022-29907,N0022,2025-10-26,ICU,Night,10,5,1,3,0,False,False,F5217,Medium,Moderate,Every day,False,False,More,False,2,
SN0084-33819,N0084,2025-12-04,Medical,Night,8,2,9,1,1,False,False,F5218,High,Moderate,Weekly,False,False,No change,True,2,
SN0120-35707,N0120,2025-12-23,Medical,Day,12,4,4,0,2,False,False,F5219,Medium,Moderate,Every day,False,True,More,False,4,
SN0027-28119,N0027,2025-10-08,ICU,Day,8,5,6,0,0,False,False,F5220,Low,None,Weekly,False,False,No change,False,3,
SN0130-28507,N0130,2025-10-12,Peds,Evening,12,4,3,0,0,False,False,F5221,Low,None,Weekly,False,False,More,True,4,
SN0115-00319,N0115,2026-01-03,ICU,Night,12,6,7,0,1,False,False,F5222,High,None,Weekly,False,False,More,True,5,
SN0130-29719,N0130,2025-10-24,Surgery,Day,12,5,7,1,0,False,False,F5223,Medium,None,Monthly,False,False,More,False,5,
SN0048-30819,N0048,2025-11-04,ED,Day,12,8,10,4,1,True,False,F5224,Medium,Moderate,Every day,False,False,More,True,2,
SN0083-32607,N0083,2025-11-22,ED,Night,12,6,10,1,0,False,False,F5225,Low,Severe,Weekly,False,False,More,True,4,
SN0011-34919,N0011,2025-12-15,ICU,Day,8,7,2,1,0,False,False,F5226,Medium,None,Never,False,False,No change,True,1,
SN0141-32019,N0141,2025-11-16,Medical,Day,12,6,6,2,0,False,False,F5227,Medium,Moderate,Weekly,False,False,No change,False,1,
