shift_id,nurse_id,date,unit,shift_type,hours,patients,acuity,admissions,discharges,overtime,call_in
SN0136-33219,N0136,2025-11-28,ICU,Day,12,3,1,2,2,False,False
SN0136-33507,N0136,2025-12-01,Peds,Day,12,3,10,1,1,False,False
SN0136-34107,N0136,2025-12-07,ICU,Day,12,4,5,2,2,False,False
SN0136-34119,N0136,2025-12-07,Peds,Night,12,8,3,0,2,False,False
SN0136-34219,N0136,2025-12-08,Medical,Night,12,5,7,0,0,True,False
SN0136-34007,N0136,2025-12-06,Surgery,Day,12,8,5,0,0,False,False
SN0136-34619,N0136,2025-12-12,ICU,Day,12,5,1,1,0,False,False
SN0136-34419,N0136,2025-12-10,Peds,Day,12,3,4,0,0,False,False
SN0136-34819,N0136,2025-12-14,Peds,Evening,12,7,3,2,0,False,False
SN0136-34907,N0136,2025-12-15,ED,Evening,12,7,3,1,0,False,False
SN0136-34807,N0136,2025-12-14,Medical,Night,12,5,4,1,0,False,False
SN0136-35519,N0136,2025-12-21,ICU,Night,12,6,10,1,1,False,False
SN0136-35207,N0136,2025-12-18,ED,Day,8,3,8,1,0,False,False
SN0136-35507,N0136,2025-12-21,ED,Night,12,4,4,0,1,False,False
SN0136-35707,N0136,2025-12-23,ED,Night,12,8,5,1,0,True,False
SN0136-35119,N0136,2025-12-17,ED,Day,12,2,5,1,2,False,False
SN0136-36007,N0136,2025-12-26,ED,Night,12,6,6,1,4,False,False
SN0136-35919,N0136,2025-12-25,ICU,Evening,8,2,2,1,1,False,False
SN0136-36107,N0136,2025-12-27,Medical,Night,8,8,7,1,1,False,False
SN0136-36019,N0136,2025-12-26,ED,Day,12,2,1,0,1,False,False
SN0136-00519,N0136,2026-01-05,ICU,Night,12,8,6,1,2,False,False
SN0136-00419,N0136,2026-01-04,Peds,Night,12,2,10,0,1,False,False
SN0136-00207,N0136,2026-01-02,Peds,Day,12,2,2,0,0,False,False
SN0136-00507,N0136,2026-01-05,Surgery,Day,12,3,3,3,0,False,False
SN0137-28507,N0137,2025-10-12,ED,Night,12,6,8,1,1,False,False
SN0137-28319,N0137,2025-10-10,ED,Day,12,5,3,2,0,False,False
SN0137-28519,N0137,2025-10-12,ED,Night,8,4,8,1,2,False,False
SN0137-28219,N0137,2025-10-09,ICU,Night,8,8,1,1,1,False,False
SN0137-28407,N0137,2025-10-11,ICU,Day,12,8,1,1,0,False,False
SN0137-28619,N0137,2025-10-13,Surgery,Night,12,8,9,2,2,False,False
SN0137-29307,N0137,2025-10-20,Peds,Evening,12,5,5,0,2,False,False
SN0137-29019,N0137,2025-10-17,ED,Night,12,4,6,1,2,False,False
SN0137-28907,N0137,2025-10-16,Surgery,Evening,12,2,7,1,1,False,False
SN0137-29407,N0137,2025-10-21,ED,Day,12,5,5,0,1,False,False
SN0137-29219,N0137,2025-10-19,Medical,Night,12,7,7,1,1,False,True
SN0137-30007,N0137,2025-10-27,ICU,Day,12,8,7,1,1,False,False
SN0137-30119,N0137,2025-10-28,ICU,Night,12,7,9,0,1,False,False
SN0137-30007,N0137,2025-10-27,ICU,Night,12,8,8,2,1,False,False
SN0137-29719,N0137,2025-10-24,Surgery,Day,8,4,3,2,1,True,False
SN0137-29907,N0137,2025-10-26,ICU,Night,12,7,4,0,3,False,False
SN0137-30407,N0137,2025-10-31,ED,Day,12,3,2,1,2,False,False
SN0137-30807,N0137,2025-11-04,ICU,Night,12,6,7,1,2,False,False
SN0137-30407,N0137,2025-10-31,ICU,Night,10,3,4,2,0,False,False
SN0137-30607,N0137,2025-11-02,Peds,Day,12,8,7,1,0,False,False
SN0137-31519,N0137,2025-11-11,Medical,Night,12,7,5,2,3,False,False
SN0137-31007,N0137,2025-11-06,Medical,Night,12,5,1,2,1,False,False
SN0137-31207,N0137,2025-11-08,Medical,Night,12,8,3,0,0,True,False
SN0137-30907,N0137,2025-11-05,Surgery,Night,12,6,3,0,1,False,False
SN0137-31407,N0137,2025-11-10,ICU,Day,8,5,1,0,1,False,False
SN0137-31819,N0137,2025-11-14,Surgery,Day,12,2,5,2,0,True,False
SN0137-32219,N0137,2025-11-18,ICU,Night,12,3,7,2,0,False,False
SN0137-31919,N0137,2025-11-15,Medical,Day,8,7,5,0,1,True,False
SN0137-31807,N0137,2025-11-14,Peds,Night,12,3,1,0,0,False,False
SN0137-31607,N0137,2025-11-12,ICU,Night,12,4,2,0,0,False,False
SN0137-32807,N0137,2025-11-24,Peds,Evening,12,8,9,1,0,False,False
SN0137-32307,N0137,2025-11-19,ICU,Night,12,8,7,0,3,False,False
SN0137-32707,N0137,2025-11-23,Surgery,Day,12,7,5,0,1,False,False
SN0137-33407,N0137,2025-11-30,Medical,Night,12,5,5,3,0,False,False
SN0137-33507,N0137,2025-12-01,Medical,Day,12,4,2,1,1,False,False
SN0137-33219,N0137,2025-11-28,ED,Night,12,5,8,2,1,False,False
SN0137-34107,N0137,2025-12-07,ICU,Evening,12,4,1,1,0,False,False
SN0137-33707,N0137,2025-12-03,ICU,Night,12,4,6,0,1,True,False
SN0137-33919,N0137,2025-12-05,ED,Day,8,3,10,3,1,False,False
SN0137-34907,N0137,2025-12-15,Peds,Night,12,6,7,1,1,False,False
SN0137-34519,N0137,2025-12-11,Peds,Day,12,3,6,1,1,False,False
SN0137-34707,N0137,2025-12-13,ED,Night,12,4,5,0,2,False,False
SN0137-35607,N0137,2025-12-22,ICU,Day,8,5,7,2,1,False,False
SN0137-35707,N0137,2025-12-23,Peds,Evening,12,5,8,1,1,False,False
SN0137-35107,N0137,2025-12-17,ED,Day,12,4,3,0,3,False,False
SN0137-35419,N0137,2025-12-20,ICU,Night,10,8,9,1,0,True,False
SN0137-35107,N0137,2025-12-17,ED,Day,12,7,6,1,0,False,False
SN0137-35907,N0137,2025-12-25,Medical,Night,12,6,8,1,1,False,False
SN0137-36019,N0137,2025-12-26,Medical,Night,12,7,6,1,1,False,False
SN0137-36107,N0137,2025-12-27,Peds,Day,10,3,6,2,1,False,False
SN0137-36419,N0137,2025-12-30,Peds,Day,12,7,8,0,1,False,False
SN0137-36119,N0137,2025-12-27,Peds,Day,12,6,2,2,0,False,False
SN0137-00219,N0137,2026-01-02,Surgery,Night,12,7,2,0,1,False,False
SN0137-00307,N0137,2026-01-03,ICU,Night,12,7,7,1,0,False,True
SN0137-00119,N0137,2026-01-01,Medical,Evening,12,2,4,1,1,False,False
SN0137-36507,N0137,2025-12-31,Peds,Evening,12,4,6,3,1,False,False
SN0137-00507,N0137,2026-01-05,ED,Day,12,7,10,1,1,False,False
SN0137-00619,N0137,2026-01-06,Peds,Evening,12,7,10,1,1,False,False
SN0138-28219,N0138,2025-10-09,ICU,Evening,8,2,8,0,0,False,False
SN0138-28419,N0138,2025-10-11,Surgery,Night,12,3,3,0,1,False,True
SN0138-28319,N0138,2025-10-10,Medical,Night,12,2,1,0,1,False,False
SN0138-28719,N0138,2025-10-14,ED,Night,12,2,4,0,1,False,False
SN0138-28707,N0138,2025-10-14,Peds,Day,8,8,2,1,1,False,False
SN0138-29319,N0138,2025-10-20,Peds,Day,12,8,5,0,1,True,False
SN0138-29319,N0138,2025-10-20,ICU,Night,10,6,6,0,0,False,True
SN0138-28819,N0138,2025-10-15,Surgery,Day,8,8,4,0,0,False,False
SN0138-29307,N0138,2025-10-20,ED,Night,10,4,9,0,0,False,False
SN0138-29607,N0138,2025-10-23,ICU,Day,12,6,5,1,1,False,False
SN0138-30119,N0138,2025-10-28,Surgery,Day,12,8,7,2,1,False,False
SN0138-29819,N0138,2025-10-25,Medical,Day,12,8,8,1,1,False,False
SN0138-30007,N0138,2025-10-27,ICU,Evening,12,7,5,1,0,False,False
SN0138-30319,N0138,2025-10-30,Peds,Day,12,3,5,0,1,False,False
SN0138-30819,N0138,2025-11-04,ICU,Night,8,6,4,2,1,False,False
SN0138-30407,N0138,2025-10-31,Medical,Day,12,5,8,3,0,False,False
SN0138-30419,N0138,2025-10-31,ICU,Day,12,2,8,2,0,False,False
SN0138-30907,N0138,2025-11-05,ICU,Day,12,5,10,2,1,False,False
SN0138-31319,N0138,2025-11-09,Surgery,Day,12,3,3,1,1,False,False
SN0138-31107,N0138,2025-11-07,Surgery,Day,8,2,3,0,3,False,False
SN0138-31207,N0138,2025-11-08,Peds,Night,12,4,9,0,0,False,False
SN0138-31207,N0138,2025-11-08,ED,Day,12,2,5,1,1,False,False
SN0138-30907,N0138,2025-11-05,ICU,Day,12,3,1,1,3,False,False
SN0138-31819,N0138,2025-11-14,ED,Night,8,2,9,0,0,False,False
SN0138-31919,N0138,2025-11-15,Surgery,Night,12,7,4,4,1,False,False
SN0138-32119,N0138,2025-11-17,Medical,Night,12,7,1,1,2,False,False
SN0138-32907,N0138,2025-11-25,Medical,Evening,12,7,8,2,0,False,False
SN0138-32319,N0138,2025-11-19,Peds,Night,12,4,2,2,2,False,False
SN0138-32719,N0138,2025-11-23,ICU,Night,12,7,2,1,0,False,True
SN0138-32519,N0138,2025-11-21,ED,Night,12,8,2,0,0,False,True
SN0138-32307,N0138,2025-11-19,Medical,Day,12,7,9,3,2,False,False
SN0138-33607,N0138,2025-12-02,ICU,Day,12,7,1,0,0,False,False
SN0138-33019,N0138,2025-11-26,ED,Day,12,3,5,2,0,False,False
SN0138-33007,N0138,2025-11-26,ED,Day,10,4,2,0,3,False,False
SN0138-33019,N0138,2025-11-26,Medical,Day,10,5,9,0,0,False,True
SN0138-33119,N0138,2025-11-27,ICU,Evening,12,5,5,1,0,True,False
SN0138-33119,N0138,2025-11-27,ED,Night,8,6,2,1,4,False,True
SN0138-33919,N0138,2025-12-05,ED,Day,12,8,3,0,1,False,False
SN0138-34019,N0138,2025-12-06,Peds,Night,12,5,1,1,0,False,False
SN0138-34007,N0138,2025-12-06,Peds,Day,12,2,5,1,0,False,False
SN0138-35007,N0138,2025-12-16,Peds,Day,12,4,10,1,2,False,False
SN0138-34607,N0138,2025-12-12,Surgery,Day,10,8,1,0,3,False,False
SN0138-34919,N0138,2025-12-15,Surgery,Day,10,2,5,2,1,False,False
SN0138-35319,N0138,2025-12-19,Surgery,Day,12,5,10,1,3,False,False
SN0138-35107,N0138,2025-12-17,Surgery,Night,10,6,2,0,0,False,True
SN0138-35107,N0138,2025-12-17,ICU,Day,8,7,5,3,0,False,False
SN0138-35907,N0138,2025-12-25,Medical,Night,12,7,2,1,0,False,False
SN0138-35919,N0138,2025-12-25,ED,Day,12,7,7,2,1,False,False
SN0138-36007,N0138,2025-12-26,Medical,Evening,12,8,2,1,1,False,False
SN0138-00519,N0138,2026-01-05,Surgery,Evening,8,7,7,0,0,False,False
SN0138-00307,N0138,2026-01-03,Peds,Night,10,7,2,1,0,False,False
SN0138-00607,N0138,2026-01-06,Medical,Night,12,4,6,2,2,False,False
SN0139-28619,N0139,2025-10-13,Surgery,Day,12,5,2,0,0,True,False
SN0139-28219,N0139,2025-10-09,ED,Day,12,2,6,0,0,True,False
SN0139-28507,N0139,2025-10-12,ICU,Day,12,2,2,3,1,False,False
SN0139-28307,N0139,2025-10-10,ED,Night,8,4,7,1,0,False,False
SN0139-28419,N0139,2025-10-11,ICU,Day,8,3,5,1,2,False,False
SN0139-28107,N0139,2025-10-08,ICU,Evening,12,5,2,1,0,False,False
SN0139-29019,N0139,2025-10-17,Surgery,Day,12,4,9,0,3,False,False
SN0139-29119,N0139,2025-10-18,ICU,Day,12,3,3,2,0,True,False
SN0139-28919,N0139,2025-10-16,Peds,Night,12,2,9,1,1,False,False
SN0139-29319,N0139,2025-10-20,Peds,Night,12,5,3,2,1,False,False
SN0139-30107,N0139,2025-10-28,ICU,Night,12,8,5,2,2,False,False
SN0139-29719,N0139,2025-10-24,Surgery,Night,12,8,5,2,1,False,False
SN0139-29607,N0139,2025-10-23,Surgery,Day,12,8,9,1,0,False,False
SN0139-30519,N0139,2025-11-01,Surgery,Night,12,7,6,0,2,False,False
SN0139-30407,N0139,2025-10-31,Surgery,Day,12,5,1,1,0,False,False
SN0139-30219,N0139,2025-10-29,Medical,Day,12,2,4,0,0,False,False
SN0139-31407,N0139,2025-11-10,ICU,Day,8,8,3,0,0,False,False
SN0139-31119,N0139,2025-11-07,ICU,Night,8,4,6,3,1,False,False
SN0139-31119,N0139,2025-11-07,Peds,Night,8,8,2,1,0,False,False
SN0139-31407,N0139,2025-11-10,ICU,Day,10,3,1,2,0,False,False
SN0139-31307,N0139,2025-11-09,ED,Evening,12,8,2,1,1,False,False
SN0139-31419,N0139,2025-11-10,ED,Day,8,2,8,0,0,False,False
SN0139-32107,N0139,2025-11-17,ICU,Night,12,6,5,2,0,True,False
SN0139-31907,N0139,2025-11-15,Peds,Night,12,7,9,0,0,False,False
SN0139-31819,N0139,2025-11-14,Surgery,Day,8,7,8,0,1,False,False
SN0139-32107,N0139,2025-11-17,Peds,Night,8,5,8,2,0,True,False
SN0139-32219,N0139,2025-11-18,Peds,Day,12,2,10,0,1,False,False
SN0139-32219,N0139,2025-11-18,Medical,Night,12,5,10,0,0,False,False
SN0139-32807,N0139,2025-11-24,ED,Day,12,7,10,1,2,False,False
SN0139-32407,N0139,2025-11-20,Surgery,Night,12,2,1,1,2,False,False
SN0139-32819,N0139,2025-11-24,Surgery,Night,12,7,7,1,1,False,False
SN0139-32819,N0139,2025-11-24,Surgery,Day,12,2,5,3,0,False,False
SN0139-32807,N0139,2025-11-24,Medical,Day,12,5,6,2,0,True,False
SN0139-32519,N0139,2025-11-21,Surgery,Day,12,3,5,1,1,False,False
SN0139-33519,N0139,2025-12-01,Medical,Night,12,3,1,3,0,False,False
SN0139-33407,N0139,2025-11-30,ICU,Evening,8,5,8,1,0,False,False
SN0139-33019,N0139,2025-11-26,Medical,Evening,8,4,3,1,2,False,False
SN0139-34119,N0139,2025-12-07,Medical,Day,12,8,6,1,0,True,False
SN0139-33719,N0139,2025-12-03,Medical,Evening,8,8,9,0,1,False,False
SN0139-34007,N0139,2025-12-06,Peds,Evening,12,7,6,1,2,True,False
SN0139-34619,N0139,2025-12-12,Surgery,Day,12,5,1,2,2,False,False
SN0139-34407,N0139,2025-12-10,ICU,Day,8,7,7,0,0,True,False
SN0139-34619,N0139,2025-12-12,Medical,Day,8,2,1,3,0,False,False
SN0139-35019,N0139,2025-12-16,ED,Evening,12,2,10,1,2,False,False
SN0139-35719,N0139,2025-12-23,ICU,Night,12,6,2,2,1,False,False
SN0139-35419,N0139,2025-12-20,Medical,Night,10,3,10,0,0,False,False
SN0139-35719,N0139,2025-12-23,Peds,Night,12,3,6,3,1,False,False
SN0139-35507,N0139,2025-12-21,ED,Day,12,2,3,1,4,False,False
SN0139-35219,N0139,2025-12-18,ED,Night,8,4,7,2,1,False,False
SN0139-35707,N0139,2025-12-23,ED,Day,12,2,5,0,1,False,False
SN0139-35919,N0139,2025-12-25,ED,Night,12,5,7,1,1,False,False
SN0139-35819,N0139,2025-12-24,ICU,Day,12,5,9,1,1,False,False
SN0139-35807,N0139,2025-12-24,ICU,Night,12,2,4,2,1,False,False
SN0139-36307,N0139,2025-12-29,ED,Day,12,7,8,1,2,False,False
SN0139-00419,N0139,2026-01-04,ICU,Night,12,8,7,0,0,False,False
SN0139-00307,N0139,2026-01-03,ED,Day,12,8,3,0,0,False,False
SN0139-36507,N0139,2025-12-31,Surgery,Night,12,5,9,0,2,False,False
SN0139-00307,N0139,2026-01-03,ICU,Day,8,2,1,1,1,False,False
SN0139-00607,N0139,2026-01-06,ICU,Day,12,6,1,0,0,False,False
SN0139-00307,N0139,2026-01-03,Peds,Day,12,7,10,0,1,False,False
SN0140-28619,N0140,2025-10-13,Medical,Evening,12,3,4,1,0,False,False
SN0140-28407,N0140,2025-10-11,ICU,Day,12,8,3,2,1,False,False
SN0140-28707,N0140,2025-10-14,Peds,Day,12,2,7,1,2,False,False
SN0140-28507,N0140,2025-10-12,Surgery,Evening,12,8,7,0,1,False,False
SN0140-28219,N0140,2025-10-09,Surgery,Night,12,4,7,2,1,False,False
SN0140-29119,N0140,2025-10-18,Medical,Day,8,7,9,2,0,False,False
SN0140-29119,N0140,2025-10-18,ED,Night,8,5,9,1,0,True,False
SN0140-29019,N0140,2025-10-17,ICU,Night,12,3,4,2,0,False,False
SN0140-29107,N0140,2025-10-18,ED,Night,8,6,5,0,1,False,False
SN0140-29319,N0140,2025-10-20,Medical,Day,10,6,5,1,1,True,False
SN0140-29607,N0140,2025-10-23,Medical,Night,12,8,5,1,1,False,False
SN0140-29819,N0140,2025-10-25,Medical,Night,12,4,4,1,1,False,True
SN0140-30107,N0140,2025-10-28,Medical,Night,12,3,9,1,0,False,False
SN0140-29607,N0140,2025-10-23,Peds,Day,12,3,5,0,1,True,False
SN0140-30319,N0140,2025-10-30,ICU,Evening,12,6,6,2,0,False,False
SN0140-30207,N0140,2025-10-29,Peds,Night,12,3,10,3,1,False,False
SN0140-30719,N0140,2025-11-03,Medical,Day,12,3,9,2,0,False,False
SN0140-31119,N0140,2025-11-07,ED,Day,12,5,3,0,3,False,True
SN0140-31407,N0140,2025-11-10,Peds,Night,12,3,5,0,1,False,False
SN0140-31519,N0140,2025-11-11,Peds,Night,12,8,6,1,0,False,True
SN0140-31907,N0140,2025-11-15,Surgery,Evening,12,7,9,5,1,False,False
SN0140-31807,N0140,2025-11-14,Surgery,Night,12,2,2,1,0,False,False
SN0140-31919,N0140,2025-11-15,Surgery,Night,12,5,8,1,1,False,False
SN0140-32807,N0140,2025-11-24,Peds,Day,12,2,10,1,0,False,False
SN0140-32707,N0140,2025-11-23,Surgery,Day,12,6,5,2,1,True,False
SN0140-32907,N0140,2025-11-25,Medical,Night,12,7,1,0,0,False,False
SN0140-32607,N0140,2025-11-22,ICU,Day,12,7,1,2,0,False,False
SN0140-33107,N0140,2025-11-27,Medical,Day,8,2,7,1,0,False,False
SN0140-33419,N0140,2025-11-30,ICU,Night,12,4,3,2,1,False,False
SN0140-33607,N0140,2025-12-02,Medical,Evening,12,2,5,1,1,False,False
SN0140-34307,N0140,2025-12-09,ED,Day,12,5,7,1,2,False,False
SN0140-33907,N0140,2025-12-05,Peds,Night,8,7,7,3,1,False,False
SN0140-33819,N0140,2025-12-04,Medical,Day,8,7,9,0,0,False,False
SN0140-34207,N0140,2025-12-08,Peds,Day,12,4,3,1,0,True,False
SN0140-33907,N0140,2025-12-05,ED,Day,12,2,3,3,0,False,False
SN0140-34407,N0140,2025-12-10,Surgery,Day,12,5,8,0,2,False,True
SN0140-34507,N0140,2025-12-11,Medical,Night,8,8,2,0,0,False,False
SN0140-34907,N0140,2025-12-15,Medical,Night,12,2,5,0,1,False,False
SN0140-35007,N0140,2025-12-16,Peds,Night,12,4,3,2,0,False,False
SN0140-34907,N0140,2025-12-15,Medical,Day,10,2,5,1,1,False,False
SN0140-34807,N0140,2025-12-14,Surgery,Night,12,4,6,2,0,False,False
SN0140-35119,N0140,2025-12-17,Medical,Night,8,6,8,2,0,False,False
SN0140-35119,N0140,2025-12-17,Medical,Day,8,3,3,1,0,False,False
SN0140-35407,N0140,2025-12-20,Peds,Night,12,6,9,0,1,False,False
SN0140-35419,N0140,2025-12-20,Peds,Day,12,5,9,0,0,False,False
SN0140-35319,N0140,2025-12-19,ED,Night,12,3,6,0,1,False,False
SN0140-35119,N0140,2025-12-17,Surgery,Day,12,5,1,1,0,False,False
SN0140-36407,N0140,2025-12-30,Medical,Night,10,4,5,2,1,False,False
SN0140-36119,N0140,2025-12-27,ICU,Night,12,4,6,1,2,True,False
SN0140-35919,N0140,2025-12-25,ICU,Day,12,8,6,1,0,False,False
SN0140-36219,N0140,2025-12-28,ED,Night,12,5,1,1,1,False,False
SN0140-00119,N0140,2026-01-01,ICU,Evening,12,7,1,4,1,False,False
SN0140-00407,N0140,2026-01-04,ICU,Night,12,5,10,1,0,False,False
SN0140-00119,N0140,2026-01-01,Peds,Night,8,3,2,0,0,False,False
SN0140-00507,N0140,2026-01-05,ED,Evening,12,6,4,0,0,False,False
SN0140-00207,N0140,2026-01-02,Medical,Day,12,6,1,1,0,False,False
SN0141-28519,N0141,2025-10-12,ICU,Day,8,4,1,0,1,False,False
SN0141-28419,N0141,2025-10-11,ED,Night,12,6,5,0,0,False,False
SN0141-28607,N0141,2025-10-13,Peds,Night,12,6,10,0,1,False,True
SN0141-28419,N0141,2025-10-11,ED,Night,10,4,4,1,1,False,False
SN0141-28519,N0141,2025-10-12,ICU,Night,12,7,2,1,0,False,False
SN0141-29119,N0141,2025-10-18,Peds,Night,8,2,9,2,0,False,False
SN0141-29119,N0141,2025-10-18,ED,Night,12,5,9,0,0,False,False
SN0141-29219,N0141,2025-10-19,ED,Day,12,5,4,1,1,False,False
SN0141-29007,N0141,2025-10-17,ED,Day,8,8,7,5,0,False,True
SN0141-29219,N0141,2025-10-19,Peds,Day,12,5,7,0,3,False,False
SN0141-29819,N0141,2025-10-25,Surgery,Night,12,5,9,0,0,False,False
SN0141-29719,N0141,2025-10-24,ED,Day,8,5,6,1,1,False,False
SN0141-29707,N0141,2025-10-24,Surgery,Night,8,3,1,1,2,False,False
SN0141-29619,N0141,2025-10-23,ICU,Evening,12,6,2,2,3,False,False
SN0141-29707,N0141,2025-10-24,ED,Day,12,2,8,2,1,False,False
SN0141-30419,N0141,2025-10-31,ICU,Day,12,4,2,0,1,False,False
SN0141-30719,N0141,2025-11-03,ICU,Day,12,7,3,0,1,False,False
SN0141-30619,N0141,2025-11-02,ICU,Day,12,6,2,3,1,False,False
SN0141-30707,N0141,2025-11-03,Medical,Night,10,3,6,0,1,True,False
SN0141-30819,N0141,2025-11-04,Peds,Day,12,7,2,1,2,False,False
SN0141-31207,N0141,2025-11-08,Medical,Day,12,3,4,2,0,False,False
SN0141-31119,N0141,2025-11-07,Surgery,Day,10,4,10,2,2,False,False
SN0141-31407,N0141,2025-11-10,Surgery,Day,12,2,9,0,0,False,False
SN0141-31119,N0141,2025-11-07,Peds,Night,12,8,2,2,1,False,False
SN0141-31619,N0141,2025-11-12,ICU,Day,12,7,5,2,1,False,True
SN0141-31607,N0141,2025-11-12,Medical,Night,12,2,1,1,0,True,True
SN0141-32019,N0141,2025-11-16,Medical,Day,12,6,6,2,0,False,False
SN0141-32319,N0141,2025-11-19,ICU,Night,12,8,2,1,2,False,False
SN0141-32419,N0141,2025-11-20,ICU,Night,12,7,2,0,0,False,False
SN0141-32607,N0141,2025-11-22,ICU,Evening,10,4,7,1,2,False,False
SN0141-32719,N0141,2025-11-23,Medical,Night,8,4,6,0,1,False,False
SN0141-32619,N0141,2025-11-22,ICU,Evening,8,8,5,3,0,False,False
SN0141-32707,N0141,2025-11-23,ED,Evening,8,3,2,0,0,False,False
SN0141-33319,N0141,2025-11-29,Surgery,Night,8,2,4,1,0,False,False
SN0141-33519,N0141,2025-12-01,ED,Day,12,4,1,2,0,False,False
SN0141-33019,N0141,2025-11-26,Peds,Night,12,6,1,1,0,False,False
SN0141-33119,N0141,2025-11-27,ED,Night,12,6,4,2,0,False,False
SN0141-34319,N0141,2025-12-09,ICU,Day,12,2,10,1,1,False,False
SN0141-33807,N0141,2025-12-04,Peds,Evening,12,6,7,1,1,False,False
SN0141-33719,N0141,2025-12-03,Surgery,Night,8,7,4,0,3,False,False
SN0141-34419,N0141,2025-12-10,ICU,Night,12,8,9,0,0,False,False
SN0141-34407,N0141,2025-12-10,ICU,Day,12,8,8,1,0,False,False
SN0141-34619,N0141,2025-12-12,Surgery,Day,12,8,3,0,1,False,False
SN0141-35007,N0141,2025-12-16,ICU,Night,12,4,8,1,2,False,False
SN0141-35719,N0141,2025-12-23,Medical,Night,12,4,2,1,0,False,False
SN0141-35419,N0141,2025-12-20,Surgery,Day,8,3,6,1,1,False,False
SN0141-35407,N0141,2025-12-20,ED,Day,8,4,9,0,0,False,False
SN0141-35207,N0141,2025-12-18,ICU,Night,12,6,8,3,0,False,False
SN0141-36219,N0141,2025-12-28,Surgery,Day,12,6,6,2,2,False,False
SN0141-36307,N0141,2025-12-29,Peds,Day,12,8,2,0,2,False,False
SN0141-36407,N0141,2025-12-30,Medical,Night,12,2,8,0,0,False,False
SN0141-00419,N0141,2026-01-04,Surgery,Night,8,2,5,3,0,False,False
SN0141-00607,N0141,2026-01-06,ED,Night,12,6,2,0,2,False,False
SN0141-00607,N0141,2026-01-06,ICU,Night,12,6,8,3,1,False,False
SN0141-00407,N0141,2026-01-04,Medical,Night,12,2,5,1,0,False,False
SN0141-00319,N0141,2026-01-03,ICU,Day,8,6,1,0,1,False,True
SN0142-28307,N0142,2025-10-10,Medical,Day,12,3,8,0,3,False,False
SN0142-28419,N0142,2025-10-11,Medical,Night,12,6,5,1,1,False,False
SN0142-28507,N0142,2025-10-12,Surgery,Night,12,2,6,1,2,False,False
SN0142-28407,N0142,2025-10-11,ICU,Night,12,7,8,1,1,False,False
SN0142-29007,N0142,2025-10-17,Surgery,Day,8,2,5,1,0,False,False
SN0142-29219,N0142,2025-10-19,ED,Day,12,5,1,3,0,False,False
SN0142-29219,N0142,2025-10-19,ED,Night,12,2,4,1,3,False,False
SN0142-29307,N0142,2025-10-20,Medical,Day,12,6,9,2,0,False,False
SN0142-28807,N0142,2025-10-15,ED,Night,12,8,9,2,1,False,False
SN0142-29707,N0142,2025-10-24,Surgery,Day,8,3,9,0,1,False,False
SN0142-30119,N0142,2025-10-28,Medical,Night,12,5,7,0,1,False,False
SN0142-29507,N0142,2025-10-22,Peds,Day,12,8,5,1,0,False,False
SN0142-30407,N0142,2025-10-31,Medical,Day,12,4,2,1,0,False,True
SN0142-30619,N0142,2025-11-02,Peds,Day,8,8,10,2,0,False,False
SN0142-30807,N0142,2025-11-04,Peds,Night,12,5,9,0,0,False,False
SN0142-30907,N0142,2025-11-05,Peds,Day,8,2,3,2,2,False,False
SN0142-31119,N0142,2025-11-07,ICU,Evening,12,6,5,2,0,False,False
SN0142-31107,N0142,2025-11-07,Peds,Day,12,4,2,2,0,False,False
SN0142-31507,N0142,2025-11-11,Medical,Day,12,8,1,1,2,False,False
SN0142-31507,N0142,2025-11-11,ED,Night,12,7,7,1,0,False,False
SN0142-31519,N0142,2025-11-11,ED,Day,12,4,7,1,1,True,False
SN0142-31607,N0142,2025-11-12,ED,Day,8,3,9,2,1,False,False
SN0142-32007,N0142,2025-11-16,ED,Day,12,3,1,0,0,False,False
SN0142-32019,N0142,2025-11-16,Surgery,Day,12,7,6,0,1,True,False
SN0142-32119,N0142,2025-11-17,ED,Night,8,7,7,2,2,True,True
SN0142-31619,N0142,2025-11-12,Surgery,Night,8,7,7,2,2,False,False
SN0142-32907,N0142,2025-11-25,ICU,Night,8,8,6,1,0,False,False
SN0142-32919,N0142,2025-11-25,ICU,Night,12,6,8,1,1,True,False
SN0142-32807,N0142,2025-11-24,ICU,Day,10,6,7,1,0,False,False
SN0142-32707,N0142,2025-11-23,Medical,Night,12,8,10,0,1,False,False
SN0142-32907,N0142,2025-11-25,Peds,Day,12,7,6,0,0,False,False
SN0142-32407,N0142,2025-11-20,ED,Day,12,2,6,0,0,False,False
SN0142-33619,N0142,2025-12-02,ICU,Night,12,3,1,2,0,True,False
SN0142-33607,N0142,2025-12-02,Medical,Evening,12,7,6,0,2,False,False
SN0142-33319,N0142,2025-11-29,ICU,Night,12,3,8,1,1,False,False
SN0142-33307,N0142,2025-11-29,Medical,Night,12,2,9,0,0,False,False
SN0142-33019,N0142,2025-11-26,Surgery,Evening,12,3,5,0,2,False,False
SN0142-33119,N0142,2025-11-27,ED,Day,12,7,4,1,2,False,False
SN0142-34207,N0142,2025-12-08,ICU,Day,8,5,1,1,0,False,False
SN0142-34019,N0142,2025-12-06,ED,Day,12,3,4,2,2,False,False
SN0142-34007,N0142,2025-12-06,ED,Night,12,8,10,2,0,False,False
SN0142-34007,N0142,2025-12-06,Medical,Night,8,5,9,1,0,False,False
